timestamp,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,pressure_1,pressure_2,pressure_3,pressure_4,pressure_5
2019-01-02T19:45:10Z,0.8306,1.9926,1.8349,-1.6064,2.7205,1.7073,3.4602,1.1917,3.0715,1.6446
2019-01-02T19:46:10Z,1.3729,1.9284,1.7904,1.3404,1.2474,3.2029,4.6927,1.9661,1.4662,1.4812
2019-01-02T19:47:07Z,1.2192,2.0246,1.7147,1.7328,0.9031,2.1401,1.9548,2.1874,0.4863,1.5329
2019-01-02T19:48:03Z,2.2696,1.5802,1.5952,2.8203,2.2453,2.9565,-1.99,3.9126,7.1896,1.6821
2019-01-02T19:49:03Z,1.3477,1.4961,1.8227,1.262,1.1427,1.7726,2.9856,1.9957,0.6914,1.3187
2019-01-02T19:50:03Z,1.3945,1.5072,1.6564,0.9622,1.0336,1.0184,2.3487,2.6649,1.9307,1.0913
2019-01-02T19:51:09Z,2.2072,1.5161,1.4,-0.8324,1.8351,0.9327,-0.4911,2.2264,3.0839,2.0699
2019-01-02T19:52:07Z,1.5168,1.475,1.3711,0.3169,2.1561,1.3747,2.7762,1.8928,1.3743,1.6936
2019-01-02T19:53:01Z,1.3871,1.4055,1.4284,3.8946,2.3825,1.4572,-0.4509,-0.3795,0.2687,1.5151
2019-01-02T19:54:08Z,0.2756,1.184,1.3846,4.0535,-2.3713,1.5393,1.5201,3.1996,2.0398,2.9159
2019-01-02T19:55:06Z,1.0945,1.2138,1.1595,1.8935,-1.3678,0.7538,1.4074,2.3051,0.2213,0.3742
2019-01-02T19:56:09Z,1.6997,1.1688,1.2439,-2.3933,3.43,0.9139,0.1294,1.7732,3.4529,0.9842
2019-01-02T19:57:06Z,1.0889,1.2533,1.2859,0.6935,1.4578,1.7737,0.1876,1.5796,-0.4673,0.8621
2019-01-02T19:58:06Z,1.6076,1.0673,1.058,3.3073,4.0374,0.0112,0.9196,1.6759,-1.6814,1.2078
2019-01-02T19:59:10Z,0.7653,0.9425,0.8719,-1.069,2.5474,0.525,1.2363,0.3505,2.5848,1.2498
2019-01-02T20:00:03Z,1.0362,1.2111,0.963,5.9955,4.5958,0.5075,-2.1829,0.8631,1.4422,0.0201
2019-01-02T20:01:10Z,1.3807,1.0125,1.0304,1.5026,1.5668,1.3327,1.3751,-1.9696,1.9638,-0.6091
2019-01-02T20:02:01Z,1.2511,0.6726,0.8879,-0.135,2.2042,3.1174,3.8338,4.7257,-1.6973,1.2381
2019-01-02T20:03:04Z,0.9143,0.7643,1.0037,2.5179,0.3838,0.5775,2.4091,2.416,0.9536,0.9045
2019-01-02T20:04:05Z,1.4134,0.9032,0.7808,-0.5105,0.633,2.5133,2.4202,0.4802,3.0756,0.3871
2019-01-02T20:05:02Z,0.8153,0.5607,0.7013,0.9415,0.8634,-0.5776,0.8304,-0.4526,-1.2067,0.6847
2019-01-02T20:06:01Z,1.5123,0.5949,0.6058,2.8763,2.9279,2.5677,1.2936,0.1156,0.8354,0.6662
2019-01-02T20:07:07Z,0.2718,0.5003,0.5904,0.2245,0.5225,-0.8626,3.2235,-1.2581,-0.0747,-0.0605
2019-01-02T20:08:05Z,0.0623,0.7911,0.5361,3.8343,0.6954,-0.0002,-3.0334,2.0385,0.7377,1.4555
2019-01-02T20:09:07Z,0.6627,0.8027,0.6038,-2.7617,-0.8402,0.4326,1.0588,2.4404,-0.0572,1.4254
2019-01-02T20:10:04Z,1.0717,0.4367,0.6614,1.3037,-0.6417,-0.8481,-1.4421,-2.5028,1.2398,0.452
2019-01-02T20:11:02Z,0.3715,0.645,0.4827,0.3631,1.5606,-0.1279,-2.2223,-0.8621,2.1183,0.9009
2019-01-02T20:12:05Z,-0.9057,0.399,0.4123,2.0128,1.3012,-0.9888,-1.5222,-0.7734,0.1504,0.5306
2019-01-02T20:13:08Z,0.8403,0.5718,0.2888,-0.7671,1.3854,-0.6448,-2.5643,-0.4448,-0.7589,-0.3
2019-01-02T20:14:10Z,0.5348,0.2333,0.3961,-0.646,-1.1247,1.8672,1.5531,2.6196,-1.2786,-0.1669
2019-01-02T20:15:10Z,-0.1883,0.5122,0.3273,-3.2014,2.8659,-1.0105,0.5584,0.2435,-3.1966,1.3081
2019-01-02T20:16:01Z,0.3826,0.4843,0.2114,2.407,2.158,-1.8013,-0.622,-1.1017,1.2433,1.4094
2019-01-02T20:17:02Z,-0.0871,0.1748,0.3208,0.8369,0.7396,0.7085,-2.9731,-0.9511,1.911,0.0985
2019-01-02T20:18:08Z,0.3372,-0.0586,0.2549,1.1129,-2.0715,0.5793,-2.2027,-3.3241,-0.8667,0.9908
2019-01-02T20:19:10Z,0.3535,0.1789,0.1584,-0.1015,0.8327,-1.2568,0.3067,-0.8732,1.1481,-0.4622
2019-01-02T20:20:05Z,0.0192,0.3155,0.1995,0.1195,1.9076,0.0259,-0.2874,-0.9261,2.8605,-0.2817
2019-01-02T20:21:10Z,0.5305,0.1278,0.264,0.1141,3.7629,1.3274,1.5924,0.8366,0.6301,-0.4717
2019-01-02T20:22:09Z,-0.0141,-0.0553,0.1965,1.3072,0.7153,1.6417,1.182,-1.0543,-1.7263,0.0334
2019-01-02T20:23:07Z,0.0792,0.2304,0.1629,1.8301,2.0364,0.9685,3.0707,0.0645,4.8874,0.0059
2019-01-02T20:24:02Z,0.2571,-0.0295,0.2064,1.6458,-1.6936,0.2948,-1.8885,4.3382,-2.0304,-1.135
2019-01-02T20:25:02Z,0.1555,0.095,0.0946,-1.8591,1.9007,2.2838,0.4495,-0.8677,-0.0434,-0.204
2019-01-02T20:26:09Z,-0.5842,0.1036,0.1181,0.6269,0.9683,0.8487,-1.7658,-0.8901,0.0539,0.1099
2019-01-02T20:27:03Z,0.327,0.1649,0.1393,-2.1758,1.6883,-1.6589,0.5509,2.346,-0.4678,0.7634
2019-01-02T20:28:10Z,0.0106,-0.0704,-0.0115,0.6467,0.3627,-0.3982,-0.3721,2.4703,-0.2523,-0.3281
2019-01-02T20:29:06Z,0.2732,0.0501,0.0483,-3.6655,-5.7692,-1.5888,-0.1939,-0.902,-1.1011,0.4163
2019-01-02T20:30:05Z,-0.1119,0.2023,0.1765,1.9402,0.2059,0.1101,-0.3302,-1.2763,-1.5066,0.8241
2019-01-02T20:31:04Z,0.4888,-0.066,0.0649,-0.08,-0.1311,1.0443,-0.6252,1.2167,-1.6179,-1.9435
2019-01-02T20:32:08Z,0.1776,0.0171,0.1149,-0.7732,-1.703,0.2398,-0.6634,-1.8819,2.4544,1.0756
2019-01-02T20:33:03Z,0.8982,-0.1685,0.1517,1.6882,3.5041,-0.3283,-1.6928,1.8772,-3.7742,0.4578
2019-01-02T20:34:08Z,-0.1392,0.3177,0.0199,-0.0094,-1.1266,1.5284,0.8254,-0.4377,-3.0157,-1.2046
2019-01-02T20:35:01Z,0.3698,-0.1825,0.1529,-3.4857,-1.2854,0.6024,1.2105,1.111,3.7082,0.4875
2019-01-02T20:36:09Z,-0.8724,0.3638,0.1564,1.5779,0.2946,0.4041,-1.6323,0.5948,-0.2105,1.201
2019-01-02T20:37:02Z,-0.4843,0.0173,0.1019,-1.3398,-0.6481,0.5713,-0.4834,0.9954,-1.8845,0.0749
2019-01-02T20:38:07Z,0.6665,0.0256,0.1326,2.7725,-1.2656,1.2502,0.6266,-1.6081,-1.9964,1.1493
2019-01-02T20:39:05Z,0.0828,0.4012,0.2088,0.5754,-1.9189,0.1429,-0.806,2.0156,0.8742,-0.4821
2019-01-02T20:40:08Z,0.7142,0.165,0.2189,-1.174,3.6939,0.6078,-1.7835,-0.5786,0.1119,0.9535
2019-01-02T20:41:10Z,-0.6421,0.2884,0.1765,0.0104,2.3146,1.997,0.2832,1.3883,-0.9135,-0.7156
2019-01-02T20:42:03Z,-0.5866,0.4241,0.17,0.4513,-2.907,-0.1193,2.0288,1.0511,0.7518,0.8614
2019-01-02T20:43:03Z,0.6005,0.0581,0.2954,-2.1087,2.3344,-0.2404,-1.0616,0.7434,-2.7285,-0.6165
2019-01-02T20:44:06Z,0.4075,0.165,0.3036,0.2752,0.3395,0.3421,-0.6291,0.7489,2.6161,0.8234
2019-01-02T20:45:10Z,-0.4343,0.2856,0.3672,2.8039,0.0237,1.2608,0.6349,-0.9633,1.2668,-0.0392
2019-01-02T20:46:04Z,0.1191,0.11,0.2885,0.9616,-0.6616,-0.6829,2.137,0.6933,-1.0191,0.6845
2019-01-02T20:47:10Z,0.1615,0.1984,0.2896,2.3939,0.296,2.0208,0.6899,-0.1194,-1.1004,1.1777
2019-01-02T20:48:02Z,0.1678,0.0773,0.3644,3.2863,-0.7528,1.0943,0.0438,1.5227,2.8957,1.2762
2019-01-02T20:49:10Z,0.6345,0.2934,0.5265,-1.2459,-1.8768,-0.1892,1.9181,2.5164,-1.1736,1.0574
2019-01-02T20:50:06Z,0.6325,0.5323,0.3546,-0.7808,1.0501,1.4905,-0.6174,-0.8713,-0.1778,-0.4858
2019-01-02T20:51:10Z,0.5623,0.1235,0.3685,1.8401,1.0707,0.383,-0.04,-0.0811,-1.3292,0.4772
2019-01-02T20:52:01Z,0.9277,0.2617,0.5886,2.6908,0.8741,-0.8225,2.3786,-0.5019,1.5199,0.143
2019-01-02T20:53:08Z,0.4586,0.4449,0.4388,-3.7093,-0.3767,-0.3142,1.0496,-1.9949,0.4553,0.5942
2019-01-02T20:54:07Z,1.1478,0.6702,0.5264,-0.2855,2.3193,1.1697,2.3978,1.2965,-0.5307,1.6565
2019-01-02T20:55:06Z,0.8533,0.6104,0.5053,-0.4218,3.4632,0.2255,-0.4763,0.6069,-1.2414,1.3467
2019-01-02T20:56:01Z,0.4619,0.6604,0.5692,1.7568,0.5258,0.2825,0.3956,-0.9975,1.7056,1.2469
2019-01-02T20:57:01Z,0.3336,0.4947,0.6507,3.4462,2.565,0.5197,0.2521,0.0507,3.6023,1.0219
2019-01-02T20:58:09Z,1.0245,0.5297,0.7148,0.6121,-1.5002,-0.4688,2.9659,1.2337,-2.4962,0.6556
2019-01-02T20:59:01Z,0.6344,0.784,0.8155,-0.5214,1.2742,1.6266,1.2517,-2.6435,-0.2871,-1.221
2019-01-02T21:00:07Z,0.8629,0.7899,0.74,-1.6747,0.7214,2.0591,0.7589,-1.9639,-3.6642,-0.6373
2019-01-02T21:01:02Z,0.4538,0.9603,0.8293,1.7943,-0.4793,0.972,2.826,1.6664,0.8852,0.5267
2019-01-02T21:02:06Z,0.7629,0.8885,0.878,-1.5602,2.8287,-1.2061,-1.114,1.4497,2.0773,2.1388
2019-01-02T21:03:09Z,1.018,1.1566,0.7812,0.564,0.5563,-0.455,1.0004,1.8798,1.3012,0.3737
2019-01-02T21:04:07Z,1.144,0.9446,0.9359,0.2944,0.6053,1.0555,2.1836,1.1693,0.6638,1.1802
2019-01-02T21:05:04Z,0.9912,0.9246,0.9106,-1.5377,2.0294,0.731,3.3371,2.15,0.8128,1.1934
2019-01-02T21:06:07Z,1.5323,1.0835,1.0254,1.142,1.8727,1.2622,0.3734,0.0284,-1.3674,0.3268
2019-01-02T21:07:10Z,2.0192,0.9901,0.9771,6.4059,-0.6452,1.5947,0.4462,3.3417,0.9529,0.1988
2019-01-02T21:08:05Z,0.0018,0.8966,1.106,2.3873,0.5871,1.2814,0.5398,5.1523,1.464,2.3402
2019-01-02T21:09:09Z,1.4927,1.0298,1.0862,0.5775,1.4983,-0.16,1.3382,0.1199,2.3452,1.1826
2019-01-02T21:10:04Z,1.2309,1.3401,1.1168,1.6375,-1.6431,3.7341,0.7458,1.6637,5.4168,1.8778
2019-01-02T21:11:08Z,1.0889,1.2325,1.2158,2.4271,1.0136,1.3158,3.0029,3.4859,-3.7586,-0.0917
2019-01-02T21:12:10Z,1.0093,1.1983,1.1691,1.6836,1.4705,0.8385,-2.0607,1.3106,5.1582,0.0391
2019-01-02T21:13:03Z,1.8106,1.2713,1.1279,0.6057,3.0095,2.3325,1.6978,1.5322,2.0814,2.9205
2019-01-02T21:14:07Z,1.1037,1.1485,1.3349,-5.3935,2.4926,1.0863,2.7382,-1.0224,-0.6752,0.8384
2019-01-02T21:15:08Z,1.725,1.414,1.297,5.8301,3.1901,-0.925,-0.2389,0.8213,0.674,2.3712
2019-01-02T21:16:03Z,1.3128,1.021,1.2514,1.5275,1.3418,1.117,2.2005,-0.4981,-0.7109,0.7077
2019-01-02T21:17:08Z,0.4055,1.4021,1.3773,-0.9294,-0.5451,0.8798,0.2723,3.0704,3.0665,1.0746
2019-01-02T21:18:05Z,1.6595,1.2739,1.2037,3.0673,-0.0878,0.5314,1.9586,0.9656,3.7113,-0.3806
2019-01-02T21:19:04Z,1.9551,1.0417,1.4544,-1.8587,2.7168,1.585,2.3792,-1.3171,-0.5042,2.3428
2019-01-02T21:20:02Z,1.3971,1.3968,1.4926,-1.2991,1.6574,2.6317,3.9939,3.4938,3.2163,0.4223
2019-01-02T21:21:07Z,1.2247,1.803,1.4459,1.2165,2.108,-0.966,2.776,5.9278,2.363,2.0655
2019-01-02T21:22:10Z,1.332,1.5001,1.5558,-0.6178,2.1766,1.7439,-0.0205,2.2327,2.2186,2.0348
2019-01-02T21:23:01Z,1.5215,1.6001,1.4029,1.1134,2.0567,1.2075,-0.2568,2.6,3.6906,1.555
2019-01-02T21:24:10Z,1.5481,1.3462,1.5222,2.4914,0.1988,1.1603,3.5795,0.9799,1.8934,3.3555
2019-01-02T21:25:03Z,1.0227,1.5864,1.5157,1.1034,-1.1432,1.1777,1.5543,-0.5803,2.0993,1.4921
2019-01-02T21:26:05Z,1.7465,1.4872,1.4795,-1.7068,0.8531,1.8312,-0.9666,-0.8881,0.9815,3.053
2019-01-02T21:27:06Z,1.759,1.4377,1.4561,4.2391,2.434,0.7628,2.4443,2.8323,3.0661,0.6648
2019-01-02T21:28:09Z,1.5906,1.8595,1.642,3.6472,1.0772,1.4614,2.4448,0.4737,3.8913,1.3384
2019-01-02T21:29:05Z,2.305,1.6604,1.7181,2.4166,1.0934,1.2198,5.2123,2.589,0.6192,1.6473
2019-01-02T21:30:09Z,1.6786,1.7537,1.5963,2.9002,2.3755,1.9103,1.4557,-1.4419,0.0595,1.9809
2019-01-02T21:31:05Z,1.5068,1.7456,1.6398,0.2859,0.7434,2.3323,1.9381,1.8141,2.778,1.5665
2019-01-02T21:32:01Z,2.2274,1.4292,1.6193,5.0278,0.7861,2.6647,0.8749,0.7299,3.4665,2.246
2019-01-02T21:33:07Z,1.8259,1.2101,1.5329,6.0141,-1.7028,2.4363,2.8285,3.5459,2.0163,0.1855
2019-01-02T21:34:02Z,1.8429,1.5795,1.5924,2.9255,0.7743,1.6358,4.7823,2.1685,2.4637,1.6083
2019-01-02T21:35:07Z,0.1873,1.4345,1.6371,2.8142,5.7473,1.2183,2.3584,0.6303,2.7727,2.5444
2019-01-02T21:36:09Z,2.0422,1.6985,1.6637,1.8807,1.5564,1.2036,0.416,2.6477,1.7233,1.417
2019-01-02T21:37:06Z,2.6316,1.7194,1.6699,0.8937,3.7578,2.4376,2.5169,2.6201,4.6607,1.3974
2019-01-02T21:38:04Z,1.8737,1.5302,1.4907,-2.548,1.6825,2.3094,1.4654,1.3778,1.8007,2.9648
2019-01-02T21:39:10Z,2.0049,1.61,1.7191,0.1111,6.4295,1.6693,2.5264,0.6874,-0.5123,0.7184
2019-01-02T21:40:03Z,1.1986,1.4881,1.661,-1.0099,1.1308,1.54,0.4813,4.902,0.5214,2.2692
2019-01-02T21:41:09Z,1.2843,1.54,1.4741,0.8769,2.6186,1.9023,3.2749,2.54,1.0497,0.8918
2019-01-02T21:42:01Z,2.1815,1.5217,1.691,2.9501,4.2994,0.5787,0.3682,1.6484,-1.1477,2.5724
2019-01-02T21:43:04Z,1.7254,1.4171,1.585,2.3758,-1.4311,1.2441,3.5143,4.1781,0.4226,1.6528
2019-01-02T21:44:08Z,1.8691,1.433,1.5892,0.9093,1.5921,2.256,0.7628,1.5443,3.6015,2.3254
2019-01-02T21:45:09Z,1.3692,1.6915,1.6307,2.7963,-0.7923,1.4963,-0.7007,1.1696,-0.3919,0.4035
2019-01-02T21:46:02Z,1.403,1.6269,1.5892,4.4117,-0.0168,1.7962,1.849,2.2175,0.5347,2.4357
2019-01-02T21:47:08Z,1.6735,1.4023,1.5212,-1.6056,1.5493,1.799,2.3712,0.7297,5.1004,2.0007
2019-01-02T21:48:04Z,1.9716,1.8089,1.5057,0.6341,1.4849,1.0073,1.6253,2.3287,3.3054,0.6499
2019-01-02T21:49:06Z,1.9899,1.6985,1.6811,-0.8046,3.6972,0.4605,-0.6603,1.478,0.3312,1.8124
2019-01-02T21:50:07Z,1.2331,1.3591,1.5749,2.9079,-2.4621,0.442,-0.0155,0.2799,-0.3959,0.8362
2019-01-02T21:51:05Z,1.0445,1.3564,1.2242,1.1205,0.7817,2.0494,5.3106,1.0529,-0.6152,2.0951
2019-01-02T21:52:09Z,1.2431,1.5057,1.4551,2.2741,1.6915,1.8755,0.1985,1.3771,0.3329,1.2024
2019-01-02T21:53:10Z,1.3541,1.3889,1.4965,0.3219,1.3321,-0.1384,3.4153,2.1575,4.1707,1.4218
2019-01-02T21:54:05Z,1.044,1.1512,1.2837,3.6488,-0.0667,2.1537,1.8604,2.5899,-0.6903,1.326
2019-01-02T21:55:06Z,0.3155,1.245,1.1405,0.1988,2.0152,-0.3325,-0.6445,0.6655,-0.171,0.1467
2019-01-02T21:56:10Z,1.6917,0.9824,1.3519,1.3114,4.7986,1.2449,2.707,0.5965,3.4967,0.8379
2019-01-02T21:57:10Z,1.4966,1.1904,1.1929,2.2251,4.27,1.0815,-0.276,-2.289,0.8761,2.4084
2019-01-02T21:58:09Z,1.8365,1.3635,1.1761,1.322,-0.2779,1.1223,1.908,1.1165,0.4585,2.7309
2019-01-02T21:59:01Z,0.8759,1.3454,1.2212,3.717,2.38,2.0787,-1.7244,2.1542,1.4325,2.29
2019-01-02T22:00:02Z,1.9213,1.0529,1.0899,3.2062,-0.3871,0.165,4.1051,-0.7838,-1.9594,0.5964
2019-01-02T22:01:07Z,1.1869,1.2288,1.0488,0.4957,0.6094,0.4433,-2.488,2.6915,-2.3451,1.7791
2019-01-02T22:02:04Z,2.3466,0.7331,1.0075,3.1377,-2.6675,2.8466,0.2353,3.3691,1.1531,2.603
2019-01-02T22:03:10Z,0.7481,1.1052,0.9412,0.4149,3.1163,0.3261,-1.9288,1.3151,-0.5346,0.9725
2019-01-02T22:04:08Z,1.2159,0.8316,0.7972,-2.2628,0.0604,2.6533,0.2882,2.4013,-0.1636,1.821
2019-01-02T22:05:06Z,0.7004,0.5773,0.7537,-2.8012,2.244,1.3376,4.2595,0.0545,-3.1281,0.4542
2019-01-02T22:06:05Z,1.4283,0.7796,0.8101,-0.2194,3.3114,-0.0078,1.3243,-0.505,-0.4583,1.1842
2019-01-02T22:07:04Z,0.7252,0.765,0.7553,1.441,-0.4391,0.1285,1.4805,2.4039,1.5586,-0.378
2019-01-02T22:08:06Z,0.7341,0.8924,0.712,1.3,0.4188,0.9604,1.0663,0.511,-0.9727,0.1857
2019-01-02T22:09:06Z,0.414,0.7221,0.5595,1.0848,-0.2874,-0.2977,-2.8245,2.9402,-0.4326,0.4706
2019-01-02T22:10:02Z,1.0735,0.3387,0.4687,1.4074,4.8077,1.0802,-1.2839,2.0252,0.3155,-0.0259
2019-01-02T22:11:04Z,0.5072,0.5169,0.505,2.5072,-1.121,1.7122,-1.2944,1.2697,-0.2001,0.4338
2019-01-02T22:12:05Z,0.6941,0.3741,0.4623,2.2086,1.5667,0.7407,-0.7556,0.9108,3.6945,1.0695
2019-01-02T22:13:08Z,0.5486,0.5248,0.4759,0.593,-0.8931,-0.0616,3.6452,1.72,1.1785,0.0926
2019-01-02T22:14:09Z,0.0734,0.1051,0.3571,-1.5144,0.9295,-0.1352,0.4909,-2.1207,-0.7985,0.1705
2019-01-02T22:15:05Z,0.6868,0.4197,0.4503,4.6871,-1.7656,1.0808,-1.3982,1.08,1.3254,1.0834
2019-01-02T22:16:04Z,0.3036,0.0413,0.1889,2.2205,0.7981,-1.3326,0.0288,-2.8319,0.2665,1.4454
2019-01-02T22:17:08Z,-0.8245,0.1137,0.0989,0.2814,-0.1393,1.5493,-0.4475,1.1932,-2.2681,0.0773
2019-01-02T22:18:01Z,0.2992,0.1211,0.1263,0.7333,-1.2645,-0.3922,1.4137,-0.9275,0.6744,-1.0972
2019-01-02T22:19:07Z,0.087,0.2137,0.0493,-2.7752,0.5796,2.1995,-1.0719,-3.0448,2.0566,-0.3375
2019-01-02T22:20:02Z,-0.1645,-0.2249,-0.024,-2.9967,-1.4391,0.8291,1.1013,-1.2418,4.594,0.1015
2019-01-02T22:21:09Z,-0.1062,-0.1503,-0.2224,-1.8761,-0.1854,0.0139,-0.2956,-4.1896,-0.1575,0.0376
2019-01-02T22:22:05Z,-0.04,-0.2331,-0.2806,-5.5162,-0.5662,0.9032,0.7611,1.7533,3.4212,-0.0814
2019-01-02T22:23:10Z,0.0846,-0.2864,-0.3494,-1.7867,-1.8122,1.6455,-1.9136,0.3998,-0.983,-1.4585
2019-01-02T22:24:04Z,-0.4463,-0.3018,-0.2477,-0.904,2.4004,-2.1671,-1.437,-1.5677,-0.7834,-1.0587
2019-01-02T22:25:08Z,-0.3969,-0.4722,-0.3591,-1.0274,-2.0313,0.164,-2.4903,-0.4297,-0.9626,0.1876
2019-01-02T22:26:01Z,-0.7802,-0.485,-0.4499,2.668,-1.1842,1.6717,-1.8348,-0.2154,0.9959,-0.2106
2019-01-02T22:27:10Z,0.0057,-0.5068,-0.5963,0.6849,-0.2961,-1.5174,0.0859,-1.8683,0.6121,-0.2313
2019-01-02T22:28:03Z,-0.0955,-0.4263,-0.593,-3.5392,-3.2175,-1.6697,-0.5197,0.7802,-0.7464,-1.9023
2019-01-02T22:29:05Z,-0.3704,-0.6229,-0.7515,2.8302,1.1756,-2.1635,1.2456,-0.8469,-1.0164,-0.1945
2019-01-02T22:30:10Z,-0.5512,-0.7643,-0.6532,-0.1213,-0.5774,-0.8339,0.4322,-1.4779,-4.1354,-0.0145
2019-01-02T22:31:06Z,-0.9572,-0.7009,-0.6994,-2.8845,0.8219,-0.8298,-2.0928,0.3389,-4.1014,-1.4991
2019-01-02T22:32:06Z,-1.2553,-1.0569,-0.9881,-3.6081,-1.8273,-0.7671,-1.585,-2.2042,-0.1943,-1.7307
2019-01-02T22:33:02Z,-0.3495,-1.0192,-0.9785,-2.3586,-1.0847,-1.3876,-1.4419,1.2399,0.0024,-0.376
2019-01-02T22:34:07Z,-1.0287,-0.6181,-1.04,-2.889,0.6,-0.8992,-0.3605,1.1427,-2.199,-1.3654
2019-01-02T22:35:05Z,-0.4896,-0.912,-1.1341,-2.4739,1.1577,0.0787,0.6224,-0.0805,0.2628,0.0215
2019-01-02T22:36:10Z,-2.0342,-1.3607,-1.0294,-4.7161,1.4655,-1.3209,-3.6907,-0.4956,1.3022,-0.708
2019-01-02T22:37:06Z,-0.7302,-1.0763,-1.3498,-2.3292,-2.2876,-0.2032,-1.8659,-3.1679,0.711,-1.6003
2019-01-02T22:38:01Z,-1.6414,-1.4826,-1.2983,-1.7636,-0.9982,-2.2351,-1.3478,-2.4787,-1.8805,-1.9716
2019-01-02T22:39:03Z,-0.9965,-1.3874,-1.2141,-2.6118,-1.1443,-1.073,-1.2582,-0.6333,-3.354,-2.1282
2019-01-02T22:40:01Z,-1.0151,-1.4226,-1.4097,-1.3707,-0.2483,-1.9491,-1.0954,0.2826,-1.2541,-1.9647
2019-01-02T22:41:06Z,-1.754,-1.327,-1.4587,-1.3705,-2.6871,-3.7303,-0.4451,-1.0534,1.383,-1.5482
2019-01-02T22:42:06Z,-2.3978,-1.5119,-1.5808,-3.2077,-0.0565,-2.836,-2.1507,0.5744,-4.1748,0.3273
2019-01-02T22:43:02Z,-1.8092,-1.6312,-1.6142,-4.5505,-1.483,-1.3309,-0.4233,-0.1378,-0.193,-1.7566
2019-01-02T22:44:01Z,-1.3202,-1.5875,-1.6025,-0.5956,-0.9116,-1.4499,-0.584,-2.2759,1.1468,-0.5584
2019-01-02T22:45:03Z,-1.859,-1.5783,-1.7111,-2.7134,0.2455,-2.8096,-2.2777,-1.436,0.7007,-2.6809
2019-01-02T22:46:02Z,-1.8199,-1.4861,-1.8174,0.2003,-1.5766,-2.0566,-0.095,1.4845,-2.9039,-1.7526
2019-01-02T22:47:07Z,-1.4667,-1.9196,-1.7373,-3.655,-1.1951,-2.3664,-0.849,-2.2843,-3.3382,-0.6468
2019-01-02T22:48:06Z,-1.8823,-1.7656,-1.8782,-0.3367,-2.7899,-0.3121,-3.1273,-0.5195,-2.9754,-0.9791
2019-01-02T22:49:09Z,-2.3938,-1.7158,-1.7232,1.5612,-0.5884,-2.2488,-3.8036,-0.0582,-2.253,-2.0489
2019-01-02T22:50:07Z,-1.4705,-1.9376,-1.801,-1.037,-2.1567,-4.9713,1.986,-2.1984,-1.3072,-2.2879
2019-01-02T22:51:09Z,-2.415,-2.2371,-2.0822,-4.4836,-0.9019,-1.9618,1.1495,-3.4671,-2.4342,-0.476
2019-01-02T22:52:02Z,-1.6672,-2.0016,-1.9431,-1.452,-2.1102,0.1974,1.3517,-0.5615,-2.3484,-1.7701
2019-01-02T22:53:05Z,-2.593,-1.9507,-2.1454,-1.2356,-0.8663,-2.2859,-2.8054,-3.2432,-0.5135,-2.5374
2019-01-02T22:54:06Z,-2.2763,-2.1054,-2.1546,-3.9005,-1.6243,-0.6983,-3.2897,-2.3423,-1.9615,-3.3236
2019-01-02T22:55:04Z,-1.7138,-1.9364,-2.1712,-3.1531,-2.2969,-1.9075,-6.7092,-2.8085,0.3777,-2.3667
2019-01-02T22:56:10Z,-1.4907,-2.292,-2.118,-1.1182,-1.7013,-1.8429,-0.7134,0.4478,-3.18,-2.612
2019-01-02T22:57:05Z,-2.7672,-2.1752,-2.0184,-2.0392,-3.1529,-1.6013,-0.2049,-2.6427,-2.3856,-2.5263
2019-01-02T22:58:04Z,-2.0595,-2.4358,-2.2603,-1.0962,-0.7041,-2.2868,-2.5312,-1.4624,-5.5909,-2.6261
2019-01-02T22:59:08Z,-1.7092,-2.2194,-2.3005,-3.2554,-1.8039,-2.1881,-0.5836,-1.0665,-1.5712,-2.9204
2019-01-02T23:00:07Z,-2.462,-2.3662,-2.3731,-5.513,-4.2065,-1.1096,-4.3281,0.0899,0.7101,-1.8799
2019-01-02T23:01:02Z,-2.5237,-2.1416,-2.4476,-5.3435,-2.5964,-1.8634,-2.1083,-0.6896,-1.9932,-3.3773
2019-01-02T23:02:02Z,-2.702,-2.0512,-2.3038,-2.9991,-3.2617,-3.7256,-1.327,-1.9683,-1.7925,-1.7213
2019-01-02T23:03:07Z,-2.9906,-2.1548,-2.5679,-3.6651,-5.1784,-1.7058,-2.3069,-0.9335,-2.9785,-2.0336
2019-01-02T23:04:08Z,-2.9261,-2.4653,-2.3871,-0.3673,-2.4225,0.3825,1.0604,1.0844,-2.1813,-1.812
2019-01-02T23:05:07Z,-2.0913,-2.7152,-2.3453,-2.8304,-3.1825,-1.7059,-1.0691,-0.8363,-4.6404,-2.0228
2019-01-02T23:06:08Z,-2.3157,-2.2759,-2.4485,-0.2473,-2.6576,-1.5565,-2.7879,-1.3661,-2.4095,-3.9805
2019-01-02T23:07:03Z,-2.2089,-2.2433,-2.3748,-2.5126,-4.1172,-1.1159,-4.9879,-4.4684,-1.3361,-2.7537
2019-01-02T23:08:02Z,-1.3155,-2.4555,-2.4361,-4.0426,1.7362,-1.383,-4.9754,-3.8008,-2.2733,-1.7542
2019-01-02T23:09:09Z,-2.8192,-2.6899,-2.2465,-0.1339,-3.0459,-3.021,-4.2948,-4.1819,-3.7029,-2.6348
